Sahip,Koşu,1.,2.,3.,4.,5.,1.%,2.%,3.%,4.%,5.%
AKGÜN MİDİLLİLİ,18.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,0.0
ALİ ÇELİK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALİ ATLI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALİ DİREKLİ,31.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,6.0
ALİ DİZİOĞLU,26.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0
ALİ EBED İZGİ,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,29.0,0.0,14.0
ALİ HARDAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKAN TÜNAY,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARZU KIRKLAND,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASLAN BULGURCUOĞLU,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
ASLAN TOKOĞLU,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HASAN ATEŞ ÖZERK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUBREY ISON,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
AVNİYE HANTAL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYŞE SUİSTER,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,20.0,0.0
AYŞEGÜL KONUK,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
AYLA DİNÇER,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYNUR EVRANOSOĞLU,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0
AYTEKİN AKSELİ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZİZ YILDIRIM,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
BÜLENT GÜNAL,17.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,12.0,12.0,6.0
BİLAL SAKA,33.0,0.0,1.0,7.0,2.0,2.0,0.0,3.0,21.0,6.0,6.0
BİLAL SUNAY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASHOILÜKMV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEHLÜL ŞENKAL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEHZAT ILGAZ,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0
BEKİR ARSLAN,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEKİR SALİDİNOV SABRİEV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORATAV KOÇYİĞİT,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,18.0
BURÇİN KOÇYİĞİT,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.IRMAK BİLMEN,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0
C.WRİGHT AND PARTNERS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CÜNEYT YILMAZ,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
CAVİT SEVENLER,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELAL DAĞABAKAN,18.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,11.0
CELALETTİN EREN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEMALETTİN ÇELİKER,16.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0
CUMALİ GEL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAVUT İMİR,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
DEMİR K.GÖRGÜN,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0
DOMINIQUE GUINDON,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.A.R.L. d`A`l PICES,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E.ARGUN DOĞRU,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.FERİT SAY,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKREM DEMİRCAN,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMIL YURUKOV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMRULLAH DERE,12.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,17.0
ENİS ÇITAK,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
ENDER KARAALİ,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,22.0
ENDER US,114.0,0.0,4.0,7.0,14.0,12.0,0.0,4.0,6.0,12.0,11.0
ENGİN ALVER,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
ERCAN PİKDÖKEN,7.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,14.0
ERDEM DİKMEN,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0
ERDOĞAN ÇELİKDEMİR,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0
ERDOĞAN DEMİRCİ,31.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0
ERDOĞAN FİDAN,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERDOĞAN KIZILDAĞ,45.0,0.0,3.0,3.0,6.0,2.0,0.0,7.0,7.0,13.0,4.0
ERDOĞAN SELİMOĞLU,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0
ERDOĞAN TURAN,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,0.0,33.0
ERGÜN VURAL,16.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,12.0,12.0
ERGON MENGÜ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EROL PAYLAN,16.0,0.0,2.0,4.0,0.0,3.0,0.0,12.0,25.0,0.0,19.0
ERSUN KARACASULU,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0
ERWİN PETER HAEP,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
ESRA EKMEKÇİ,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0
EVREN ULUÇAY,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXORS OF S.NİARCHOS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
EYÜP TEPE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.AYLİN ALTAY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.GÜNGÖR BAYLAV,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
FİRA RUSLAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAIZ ALELWEET,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
FARUK YORULMAZ,80.0,0.0,3.0,4.0,11.0,13.0,0.0,4.0,5.0,14.0,16.0
FERHAT TIRNAKLI,9.0,0.0,1.0,2.0,2.0,2.0,0.0,11.0,22.0,22.0,22.0
FERHAT YENGİLOĞLU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEVZİ BOZDOĞAN,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
FRAU GERDA WUSK,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
G.MANSUR BOZKIR,36.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,0.0
G.SERRA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
GÜLÇİN AKBAŞ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GÜLBEYAZ BOZKIR,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0
GÜLDEREN DİKYOL GÜCAVLI,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GÜVEN BAŞARAN,17.0,0.0,1.0,1.0,3.0,3.0,0.0,6.0,6.0,18.0,18.0
GESTUT ROTTGEN,2.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
GESUT FAHRHOF,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
GÖKHAN KALKAN,76.0,0.0,4.0,8.0,9.0,10.0,0.0,5.0,11.0,12.0,13.0
GÖKSEL ŞENGÜN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GÖNÜL ÖZBAKIR,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
GÖNÜL SEZAL,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0
H.İBRAHİM GÜLLÜOĞLU,9.0,0.0,2.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,11.0
H.EMİN ÇELEBİ,57.0,0.0,2.0,4.0,7.0,11.0,0.0,4.0,7.0,12.0,19.0
H.ERHAN BULGURCUOĞLU,16.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,12.0,6.0,12.0
H.ŞEVKİ ERDAL,39.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,8.0,10.0,3.0
H.MERİH SOMAY,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0
H.NAZAN PEDÜKCOŞKUN,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H.NECİL TOPUZ,18.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,17.0,11.0
HÜSEYİN AKSOY,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0
HÜSEYİN ÇOLAK,16.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,6.0,0.0
HÜSEYİN ÖZFİDAN,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
HİKMET DÜRÜST,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0
HİKMET YAZAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HİLAL SALEM,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
HİLMİ ŞİMŞEK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.HAKAN ERÜÇ,16.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,19.0,12.0
HAKAN YİĞİT,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAKKI YILMAZ,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALİT BORAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALDUN SUNAY,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0
HALUK ERDİR,68.0,0.0,2.0,2.0,11.0,3.0,0.0,3.0,3.0,16.0,4.0
HALUK ŞEN,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0
HASAN SURÖZÜ,16.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,12.0
HASAN YILDIZ,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0
HATİCE TÜMÖZ,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,50.0,0.0
HAYDAR İŞLER,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
HENRİ DE PRACOMTAL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
HERVE CARLUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIDIR POLAT,16.0,0.0,1.0,0.0,2.0,3.0,0.0,6.0,0.0,12.0,19.0
I.C.HILL WOOD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Ö.FARUK GÜRÜZ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ö.SERKAN SÖNMEZ,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŞÜKRÜ KENDİRLİ,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
ÖCAL DERRE,27.0,0.0,1.0,2.0,2.0,3.0,0.0,4.0,7.0,7.0,11.0
ŞEVKET GÜROCAK,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0
ŞEYDA AKSU,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0
IŞIK KARLIDERE,17.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,12.0,6.0
IL PARALUPO,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
ÖMER AKDOĞDU,15.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0
ÖMER KURT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ÖMER TETİK,7.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,0.0
ÖNER KUN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ÖZCAN TEZGELMİŞ,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,25.0,0.0
ÖZLEM ERÇİN,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J.BOUTİN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.KİPPEN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
JÜLAY YILDIZ,2.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
JALE KESKİN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
JEAN CLAUDE SEROUL,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0
JOHANN ARRAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOZEF TİTO,3.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,33.0
KAAN KARAHAN,27.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,7.0,15.0,4.0
KABİUK NATİONAL HO.ST.,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,33.0
KADRİ SOYTÜRK,17.0,0.0,1.0,2.0,1.0,1.0,0.0,6.0,12.0,6.0,6.0
KAMİL EKMEKÇİ,69.0,0.0,4.0,6.0,2.0,4.0,0.0,6.0,9.0,3.0,6.0
KAMİL KALELİ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAMİL SAY,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0
KASIM GÜNEŞ,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEMAL BERKER,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEMAL ERAKMAN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEMAL ÖZEKİCİ,8.0,0.0,2.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,25.0
KEMAL KIYGIR,6.0,0.0,2.0,0.0,1.0,1.0,0.0,33.0,0.0,17.0,17.0
KENAN ERDİVAN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHALID AL GHURAIR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
KURTULUŞ KARASU,14.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,7.0,14.0
LEVENT İSTEGÜN,45.0,0.0,4.0,0.0,1.0,3.0,0.0,9.0,0.0,2.0,7.0
M&G RACING TEAM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.A.HUSEYNOV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.A.RUL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.ÇETİN CELAYER,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
M.ALİ KARAMEHMET,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
M.GÜL ÇOKKESER,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
M.HELLENE BONİCHE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
M.KAMİL RAKALAR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.MÜVEDDET TIRAK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.MARUF MARUFOĞLU,64.0,0.0,2.0,9.0,7.0,4.0,0.0,3.0,14.0,11.0,6.0
M.MULHOLLAND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.OSMAN ÖZÖN,25.0,0.0,2.0,1.0,2.0,1.0,0.0,8.0,4.0,8.0,4.0
M.OSMAN YAVUZ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.OUKİLİ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
M.SİNAN KEÇELİ,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
M.SALİH KALEMCİOĞLU,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
M.SAMİ ERİLTUTMUŞ,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0
M.SERDAR ANGIN,13.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,8.0
M.ULAŞ KARAHAN,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
MÜFİT TABAK,301.0,0.0,6.0,5.0,19.0,18.0,0.0,2.0,2.0,6.0,6.0
MİHRİCAN DİNÇER,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MİKDAT AKYOL,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MİRZABEY TOK,43.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
MARCEL MARCHADIER,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
MEHMET ÇELİK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEHMET GÜL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEHMET GÖKAY TOPUZ,20.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,10.0,5.0
MEHMET ÖZASLAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEHMET KİRAZLI,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEHMET KORUKLU,34.0,0.0,2.0,2.0,1.0,10.0,0.0,6.0,6.0,3.0,29.0
MEHMET SODAY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEHMET TEMELOĞLU,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
MEHMET YAMAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEHMET YÖNEYLER,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELİH BİRKESER,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MELİH YILMAZ,30.0,0.0,2.0,0.0,1.0,4.0,0.0,7.0,0.0,3.0,13.0
MELİS BERKALP,26.0,0.0,3.0,4.0,2.0,4.0,0.0,12.0,15.0,8.0,15.0
MEMET ÖZGÜLER,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESUT ÖZKOÇ,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0
METİN ATMACA,8.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
METİN BÜYÜKERTAN,7.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
METİNER OKMAN,8.0,0.0,3.0,1.0,0.0,2.0,0.0,38.0,12.0,0.0,25.0
MME. S.V. TARROU,2.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
MR.J.SEBAG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
MUHİTTİN EKİZ,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
MUHEDİN MARUKİC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURAT BAŞER,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURAT HASÇELİK,16.0,0.0,1.0,2.0,1.0,3.0,0.0,6.0,12.0,6.0,19.0
MURAT KİRİŞÇİ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURAT KAYA,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0
MUSTAFA MİLLİ,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUSTAFA S.KEJANLIOĞLU,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUSTAFA SEPETÇİOĞLU,32.0,0.0,2.0,3.0,2.0,2.0,0.0,6.0,9.0,6.0,6.0
MUSTAFA YALÇINKAYA,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,12.0
MUZAFFER EZER,12.0,0.0,2.0,1.0,2.0,1.0,0.0,17.0,8.0,17.0,8.0
MUZAFFER HATAŞ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N.JOSEPH JONES,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
N.KEMAL KARA,20.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,5.0,10.0
N.TADA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
N.TALAT DEMİREL,28.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,11.0
NİHAT YAYÖZ,6.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,17.0
NİZAMETTİN BAĞUÇ,37.0,0.0,5.0,1.0,1.0,3.0,0.0,14.0,3.0,3.0,8.0
NİZAMETTİN SÖNMEZ,56.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,4.0,9.0,9.0
NADİR TAŞKAYA,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0
NAZMİ TEKİNEL,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECAT KÜÇÜK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECDET ERDOĞAN,107.0,0.0,3.0,1.0,4.0,16.0,0.0,3.0,1.0,4.0,15.0
NECDET SARGIN,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEŞE TOZKOPARAN,15.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,7.0,7.0
NEJAT KÜÇÜK,7.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
NEJMETTİN KAYA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NERMİN BAŞKAL,35.0,0.0,4.0,2.0,1.0,3.0,0.0,11.0,6.0,3.0,9.0
NESLİHAN URFALIOĞLU,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NESRİN ÜNLÜ,13.0,0.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,15.0,15.0
NESRİN ERÜÇ,4.0,0.0,1.0,1.0,0.0,2.0,0.0,25.0,25.0,0.0,50.0
NESRİN ESE,9.0,0.0,3.0,1.0,2.0,1.0,0.0,33.0,11.0,22.0,11.0
NEVZAT ÖZER,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEVZAT KARA,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0
NUR KOÇ,8.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,12.0
NURETTİN ÜSTOK,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
NURETTİN ÖZGÜR,45.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,7.0,2.0,7.0
NURSEN YOBAŞ,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
O.MİTHAT YUNUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKAN SEÇİLMİŞ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORHAN ÇOLAK,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
ORHAN EYNEHAN,28.0,0.0,2.0,3.0,0.0,2.0,0.0,7.0,11.0,0.0,7.0
OSMAN ÜN,40.0,0.0,3.0,3.0,2.0,6.0,0.0,8.0,8.0,5.0,15.0
OSMAN KARABULUT,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
OSMAN T.ATAKOL,18.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,6.0
