Jokey,Koşu,1.,2.,3.,4.,5.,1.%,2.%,3.%,4.%,5.%,Jokey Kısaltması
FESİH ÇETİNBAŞ,1982.0,151.0,176.0,209.0,207.0,235.0,8.0,9.0,11.0,10.0,12.0,F.ÇETİNBAŞ
İSMAİL KATI,2344.0,150.0,173.0,183.0,180.0,199.0,6.0,7.0,8.0,8.0,8.0,İ.KATI
DOĞUKAN SAV,2006.0,149.0,191.0,186.0,199.0,194.0,7.0,10.0,9.0,10.0,10.0,D.SAV
MAZLUM PİR DEMİR,1594.0,147.0,116.0,139.0,158.0,137.0,9.0,7.0,9.0,10.0,9.0,M.P.DEMİR
MEHMET NURİ SUNKAR,1807.0,145.0,195.0,183.0,197.0,188.0,8.0,11.0,10.0,11.0,10.0,M.N.SUNKAR
TÜRKER ÇUBUKÇU,1896.0,144.0,130.0,148.0,153.0,163.0,8.0,7.0,8.0,8.0,9.0,T.ÇUBUKÇU
ALPEREN OLUK,1554.0,141.0,133.0,151.0,147.0,155.0,9.0,9.0,10.0,9.0,10.0,A.OLUK
ABDULLAH ÇANKAYA,2090.0,141.0,172.0,152.0,179.0,203.0,7.0,8.0,7.0,9.0,10.0,A.ÇANKAYA
SADETTİN MUTLU,1468.0,139.0,169.0,204.0,214.0,188.0,9.0,12.0,14.0,15.0,13.0,S.MUTLU
MEHMET DOĞAN,1400.0,138.0,91.0,116.0,93.0,111.0,10.0,6.0,8.0,7.0,8.0,M.DOĞAN
İBRAHİM SEFA SÖĞÜT,1681.0,137.0,147.0,125.0,190.0,173.0,8.0,9.0,7.0,11.0,10.0,İ.S.SÖĞÜT
EMRE AKKILIÇ,2133.0,136.0,145.0,138.0,146.0,160.0,6.0,7.0,6.0,7.0,8.0,E.AKKILIÇ
OZAN BULUT,1854.0,134.0,146.0,144.0,166.0,178.0,7.0,8.0,8.0,9.0,10.0,O.BULUT
YUNUS ÇELİKBAŞ,2231.0,134.0,174.0,183.0,170.0,186.0,6.0,8.0,8.0,8.0,8.0,Y.ÇELİKBAŞ
ALİ CAN İŞLEYEN,1983.0,132.0,172.0,163.0,202.0,175.0,7.0,9.0,8.0,10.0,9.0,A.C.İŞLEYEN
ALİ EMRE TÜLEK,1475.0,131.0,120.0,131.0,124.0,150.0,9.0,8.0,9.0,8.0,10.0,A.E.TÜLEK
UMUT BARLIK,1428.0,130.0,113.0,129.0,115.0,139.0,9.0,8.0,9.0,8.0,10.0,U.BARLIK
MUSTAFA IŞIK,1902.0,130.0,149.0,153.0,141.0,169.0,7.0,8.0,8.0,7.0,9.0,M.IŞIK
ZÜLFÜKAR KARABULUT,2061.0,130.0,139.0,154.0,166.0,203.0,6.0,7.0,7.0,8.0,10.0,Z.KARABULUT
HACİ DEMİR,1570.0,129.0,135.0,136.0,143.0,143.0,8.0,9.0,9.0,9.0,9.0,H.DEMİR
YUNUS EMRE YÜKSEL,2277.0,129.0,140.0,165.0,180.0,205.0,6.0,6.0,7.0,8.0,9.0,Y.E.YÜKSEL
SERKAN YILDIZ,2001.0,128.0,146.0,181.0,185.0,210.0,6.0,7.0,9.0,9.0,10.0,S.YILDIZ
MUSA İLERİ,1566.0,127.0,151.0,157.0,155.0,171.0,8.0,10.0,10.0,10.0,11.0,M.İLERİ
CEM ALTUN,1849.0,127.0,148.0,187.0,182.0,195.0,7.0,8.0,10.0,10.0,11.0,C.ALTUN
YÜCEL ÇILGIN,1239.0,126.0,101.0,105.0,130.0,106.0,10.0,8.0,8.0,10.0,9.0,Y.ÇILGIN
ERDAL ÇEŞME,1214.0,125.0,139.0,147.0,164.0,126.0,10.0,11.0,12.0,14.0,10.0,E.ÇEŞME
AHMET SOYDAN,1351.0,125.0,156.0,160.0,166.0,198.0,9.0,12.0,12.0,12.0,15.0,A.SOYDAN
YASİN KONUK,2016.0,125.0,176.0,183.0,247.0,228.0,6.0,9.0,9.0,12.0,11.0,Y.KONUK
GÖKHAN YILMAZ,1973.0,125.0,142.0,138.0,175.0,175.0,6.0,7.0,7.0,9.0,9.0,G.YILMAZ
YUSUF AKTAŞ,2315.0,125.0,169.0,242.0,202.0,224.0,5.0,7.0,10.0,9.0,10.0,Y.AKTAŞ
EMRE KAÇAR,1474.0,124.0,102.0,144.0,118.0,129.0,8.0,7.0,10.0,8.0,9.0,E.KAÇAR
YUNUS TAŞDELEN,1676.0,122.0,132.0,127.0,142.0,156.0,7.0,8.0,8.0,8.0,9.0,Y.TAŞDELEN
ŞEFİK KOŞAR,1114.0,120.0,126.0,131.0,131.0,128.0,11.0,11.0,12.0,12.0,11.0,Ş.KOŞAR
SERMET ALTINDAĞ,1190.0,120.0,116.0,104.0,83.0,105.0,10.0,10.0,9.0,7.0,9.0,S.ALTINDAĞ
ERDAL BAYSAL,1905.0,120.0,116.0,123.0,133.0,151.0,6.0,6.0,6.0,7.0,8.0,E.BAYSAL
ONUR ÖZ,1936.0,120.0,134.0,153.0,161.0,168.0,6.0,7.0,8.0,8.0,9.0,O.ÖZ
YUSUF BULUT,2270.0,120.0,138.0,138.0,188.0,195.0,5.0,6.0,6.0,8.0,9.0,Y.BULUT
AVNİ KARAKUŞ,1364.0,118.0,117.0,120.0,148.0,147.0,9.0,9.0,9.0,11.0,11.0,A.KARAKUŞ
DURMUŞ MALATYALI,2059.0,118.0,124.0,145.0,163.0,188.0,6.0,6.0,7.0,8.0,9.0,D.MALATYALI
HARUN ÇANAKÇI,1245.0,117.0,98.0,115.0,147.0,121.0,9.0,8.0,9.0,12.0,10.0,H.ÇANAKÇI
DOĞUKAN AYDOĞAN,1428.0,116.0,113.0,129.0,133.0,112.0,8.0,8.0,9.0,9.0,8.0,D.AYDOĞAN
YUNİS TEMELTAŞ,1365.0,115.0,132.0,169.0,172.0,215.0,8.0,10.0,12.0,13.0,16.0,Y.TEMELTAŞ
HÜSEYİN BUDAK,1903.0,115.0,134.0,144.0,189.0,174.0,6.0,7.0,8.0,10.0,9.0,H.BUDAK
FURKAN KARAKURT,1488.0,114.0,112.0,116.0,144.0,148.0,8.0,8.0,8.0,10.0,10.0,F.KARAKURT
ABDULGAFFAR TOPRAK,1797.0,114.0,138.0,131.0,140.0,173.0,6.0,8.0,7.0,8.0,10.0,A.TOPRAK
SADIK KURT,1097.0,113.0,107.0,83.0,101.0,94.0,10.0,10.0,8.0,9.0,9.0,S.KURT
MEHMET FATİN ASLAN,1475.0,113.0,134.0,121.0,142.0,136.0,8.0,9.0,8.0,10.0,9.0,M.F.ASLAN
İSMAİL KALE,2010.0,113.0,126.0,128.0,173.0,185.0,6.0,6.0,6.0,9.0,9.0,İ.KALE
BERKAN ÇIĞLA,1846.0,112.0,115.0,135.0,146.0,163.0,6.0,6.0,7.0,8.0,9.0,B.ÇIĞLA
ALİ CAN BİNİZETOĞLU,1407.0,111.0,91.0,116.0,110.0,133.0,8.0,6.0,8.0,8.0,9.0,A.C.BİNİZETOĞLU
MEHMET ÇELİK,1507.0,110.0,129.0,135.0,130.0,119.0,7.0,9.0,9.0,9.0,8.0,M.ÇELİK
SEDAT ÖZÖLKE,2092.0,110.0,139.0,184.0,229.0,217.0,5.0,7.0,9.0,11.0,10.0,S.ÖZÖLKE
KADİR DEMİREL,883.0,109.0,83.0,88.0,92.0,75.0,12.0,9.0,10.0,10.0,8.0,K.DEMİREL
İSMAİL GÜNGÖR,948.0,109.0,114.0,114.0,128.0,94.0,11.0,12.0,12.0,14.0,10.0,İ.GÜNGÖR
SADIK ALTAY,1383.0,109.0,95.0,139.0,131.0,129.0,8.0,7.0,10.0,9.0,9.0,S.ALTAY
KAANCAN GÖKÇE,1640.0,109.0,128.0,174.0,154.0,158.0,7.0,8.0,11.0,9.0,10.0,K.GÖKÇE
SERDAR MURAT YILMAZ,2182.0,109.0,160.0,178.0,183.0,222.0,5.0,7.0,8.0,8.0,10.0,S.M.YILMAZ
HİKMET SARIDAL,2240.0,109.0,139.0,171.0,208.0,194.0,5.0,6.0,8.0,9.0,9.0,H.SARIDAL
MUHARREM OK,2153.0,109.0,150.0,157.0,183.0,194.0,5.0,7.0,7.0,8.0,9.0,M.OK
ERDİ GÖKÇE,1471.0,108.0,117.0,129.0,101.0,125.0,7.0,8.0,9.0,7.0,8.0,E.GÖKÇE
HASAN YILDIRIM,1022.0,107.0,97.0,113.0,94.0,88.0,10.0,9.0,11.0,9.0,9.0,H.YILDIRIM
VOLKAN YÜCEL,1490.0,106.0,118.0,130.0,147.0,150.0,7.0,8.0,9.0,10.0,10.0,V.YÜCEL
MUHAMMED BARAN ÇAKMAK,1757.0,106.0,113.0,113.0,134.0,161.0,6.0,6.0,6.0,8.0,9.0,M.B.ÇAKMAK
ÇETİN TAŞ,1080.0,105.0,120.0,91.0,92.0,107.0,10.0,11.0,8.0,9.0,10.0,Ç.TAŞ
RIZA CİHAN,1492.0,105.0,147.0,157.0,143.0,164.0,7.0,10.0,11.0,10.0,11.0,R.CİHAN
UMUT YÜCEL,1824.0,105.0,114.0,132.0,153.0,176.0,6.0,6.0,7.0,8.0,10.0,U.YÜCEL
ARİF OKAN PAZAR,1111.0,104.0,107.0,121.0,90.0,97.0,9.0,10.0,11.0,8.0,9.0,A.O.PAZAR
MURAT SUNAY,1072.0,103.0,97.0,93.0,93.0,108.0,10.0,9.0,9.0,9.0,10.0,M.SUNAY
ORHAN SEPETÇİ,1266.0,103.0,108.0,177.0,166.0,153.0,8.0,9.0,14.0,13.0,12.0,O.SEPETÇİ
RIDVAN KAYA,1315.0,103.0,84.0,128.0,93.0,108.0,8.0,6.0,10.0,7.0,8.0,R.KAYA
YASİN PİLAVCILAR,1377.0,103.0,99.0,109.0,96.0,135.0,7.0,7.0,8.0,7.0,10.0,Y.PİLAVCILAR
EDİZ ARSLAN,1142.0,102.0,108.0,97.0,124.0,116.0,9.0,9.0,8.0,11.0,10.0,E.ARSLAN
HÜSEYİN YILDIRIM,985.0,101.0,84.0,100.0,128.0,140.0,10.0,9.0,10.0,13.0,14.0,H.YILDIRIM
ENES BOZDAĞ,962.0,101.0,112.0,87.0,101.0,104.0,10.0,12.0,9.0,10.0,11.0,E.BOZDAĞ
NİYAZİ KONUK(YASİN),2050.0,101.0,125.0,169.0,164.0,164.0,5.0,6.0,8.0,8.0,8.0,N.KONUK(YASİN)
FETHULLAH FELHAN,1868.0,101.0,113.0,127.0,131.0,149.0,5.0,6.0,7.0,7.0,8.0,F.FELHAN
RAMAZAN ARSLAN,977.0,100.0,93.0,95.0,103.0,104.0,10.0,10.0,10.0,11.0,11.0,R.ARSLAN
ÖMER ERTAŞ,1348.0,100.0,99.0,99.0,108.0,124.0,7.0,7.0,7.0,8.0,9.0,Ö.ERTAŞ
ŞAHİN AKDUMAN,1584.0,100.0,119.0,124.0,124.0,147.0,6.0,8.0,8.0,8.0,9.0,Ş.AKDUMAN
DOĞAN KILIÇ,1091.0,99.0,91.0,94.0,97.0,107.0,9.0,8.0,9.0,9.0,10.0,D.KILIÇ
KEREM KURT,1930.0,99.0,111.0,125.0,156.0,160.0,5.0,6.0,6.0,8.0,8.0,K.KURT
AHMET HASAN BAYAR,1276.0,98.0,109.0,124.0,104.0,124.0,8.0,9.0,10.0,8.0,10.0,A.H.BAYAR
ORHAN OK,1328.0,98.0,104.0,121.0,140.0,109.0,7.0,8.0,9.0,11.0,8.0,O.OK
ÖZGÜR BİÇER,1703.0,98.0,101.0,116.0,139.0,153.0,6.0,6.0,7.0,8.0,9.0,Ö.BİÇER
İSMAİL YILDIRIM,904.0,96.0,122.0,112.0,96.0,98.0,11.0,13.0,12.0,11.0,11.0,İ.YILDIRIM
MÜSLÜM TUMBUL,1305.0,96.0,86.0,114.0,110.0,111.0,7.0,7.0,9.0,8.0,9.0,M.TUMBUL
HÜSEYİN KARATAŞ,1039.0,95.0,105.0,124.0,132.0,121.0,9.0,10.0,12.0,13.0,12.0,H.KARATAŞ
FERDİ KABADAYI,1627.0,95.0,110.0,118.0,130.0,139.0,6.0,7.0,7.0,8.0,9.0,F.KABADAYI
MAHMUT ŞAHİN,1020.0,94.0,93.0,113.0,76.0,109.0,9.0,9.0,11.0,7.0,11.0,M.ŞAHİN
MEHMET YÜCEDAĞ,1458.0,94.0,144.0,131.0,182.0,221.0,6.0,10.0,9.0,12.0,15.0,M.YÜCEDAĞ
BURHAN SARIDAL,1710.0,94.0,104.0,111.0,145.0,128.0,5.0,6.0,6.0,8.0,7.0,B.SARIDAL
EREN KADİRLER,1197.0,93.0,126.0,114.0,107.0,107.0,8.0,11.0,10.0,9.0,9.0,E.KADİRLER
MUSTAFA MANAV,1287.0,92.0,95.0,105.0,114.0,132.0,7.0,7.0,8.0,9.0,10.0,M.MANAV
MEHMET ŞAKİR,1594.0,92.0,124.0,124.0,134.0,141.0,6.0,8.0,8.0,8.0,9.0,M.ŞAKİR
ÇETİN AYDIN,1440.0,91.0,126.0,164.0,201.0,163.0,6.0,9.0,11.0,14.0,11.0,Ç.AYDIN
ALİ GÜLCÜ,1699.0,91.0,151.0,192.0,237.0,205.0,5.0,9.0,11.0,14.0,12.0,A.GÜLCÜ
CUMALİ AVLİ,1483.0,90.0,89.0,118.0,145.0,130.0,6.0,6.0,8.0,10.0,9.0,C.AVLİ
SELÇUK AKBULAT,1920.0,90.0,104.0,105.0,134.0,140.0,5.0,5.0,5.0,7.0,7.0,S.AKBULAT
HALİL KALINYILMAZ,1775.0,90.0,133.0,119.0,159.0,172.0,5.0,7.0,7.0,9.0,10.0,H.KALINYILMAZ
ÖMER ELĞAÇ,689.0,89.0,67.0,56.0,62.0,70.0,13.0,10.0,8.0,9.0,10.0,Ö.ELĞAÇ
FATİH SULTAN MEHMET SANSAR,1020.0,89.0,76.0,106.0,121.0,124.0,9.0,7.0,10.0,12.0,12.0,FATİH SULTAN MEHMET SANSAR
MERT BERBER,1641.0,89.0,106.0,117.0,131.0,163.0,5.0,6.0,7.0,8.0,10.0,M.BERBER
MAHİR ŞAHİN,1813.0,89.0,127.0,121.0,142.0,156.0,5.0,7.0,7.0,8.0,9.0,M.ŞAHİN
NAİM GÜL,1054.0,88.0,114.0,127.0,125.0,131.0,8.0,11.0,12.0,12.0,12.0,N.GÜL
MAHMUT ZELYURT,1488.0,88.0,81.0,112.0,117.0,133.0,6.0,5.0,8.0,8.0,9.0,M.ZELYURT
NAZIM ÇANAKÇIOĞLU,1026.0,87.0,85.0,82.0,89.0,99.0,8.0,8.0,8.0,9.0,10.0,N.ÇANAKÇIOĞLU
SAİM KERESTECİ,1108.0,87.0,108.0,115.0,147.0,142.0,8.0,10.0,10.0,13.0,13.0,S.KERESTECİ
MUHAMMET ÖZDEMİR,1162.0,87.0,97.0,116.0,113.0,101.0,7.0,8.0,10.0,10.0,9.0,M.ÖZDEMİR
MUHAMMED BEDİR SAKALLILAR,989.0,86.0,94.0,105.0,103.0,82.0,9.0,10.0,11.0,10.0,8.0,M.B.SAKALLILAR
AHMET GÖKÇE,1537.0,86.0,113.0,99.0,121.0,168.0,6.0,7.0,6.0,8.0,11.0,A.GÖKÇE
FURKAN ÇETİN,991.0,84.0,83.0,97.0,102.0,116.0,8.0,8.0,10.0,10.0,12.0,F.ÇETİN
BERKANT GÖKÇE,1185.0,84.0,113.0,105.0,96.0,124.0,7.0,10.0,9.0,8.0,10.0,B.GÖKÇE
ONUR ŞEVKET İRTİŞ,1818.0,84.0,98.0,129.0,150.0,160.0,5.0,5.0,7.0,8.0,9.0,O.Ş.İRTİŞ
ADEM CEYLAN,914.0,83.0,71.0,90.0,94.0,104.0,9.0,8.0,10.0,10.0,11.0,A.CEYLAN
HALİL YOLAÇICI,1245.0,82.0,89.0,97.0,94.0,123.0,7.0,7.0,8.0,8.0,10.0,H.YOLAÇICI
RECEP ÖZŞAHİN,1497.0,82.0,104.0,111.0,114.0,129.0,5.0,7.0,7.0,8.0,9.0,R.ÖZŞAHİN
MÜRSEL KAYİŞ,1533.0,82.0,109.0,95.0,131.0,165.0,5.0,7.0,6.0,9.0,11.0,M.KAYİŞ
MEHMET ARSLAN,913.0,81.0,71.0,95.0,76.0,84.0,9.0,8.0,10.0,8.0,9.0,M.ARSLAN
İBRAHİM ESER,1358.0,81.0,85.0,105.0,92.0,156.0,6.0,6.0,8.0,7.0,11.0,İ.ESER
MÜDEHET GÖKÇE,1471.0,81.0,110.0,96.0,148.0,151.0,6.0,7.0,7.0,10.0,10.0,M.GÖKÇE
BURAK KOÇOĞULLARI,1074.0,79.0,75.0,81.0,99.0,116.0,7.0,7.0,8.0,9.0,11.0,B.KOÇOĞULLARI
HALİL İBRAHİM AKÇAY,857.0,78.0,65.0,52.0,61.0,64.0,9.0,8.0,6.0,7.0,7.0,H.İ.AKÇAY
FERHAT TAŞ,880.0,77.0,74.0,83.0,92.0,75.0,9.0,8.0,9.0,10.0,9.0,F.TAŞ
OSMAN İŞGÖREN,980.0,76.0,75.0,113.0,122.0,73.0,8.0,8.0,12.0,12.0,7.0,O.İŞGÖREN
SERCAN AKTAŞ,539.0,75.0,52.0,56.0,43.0,49.0,14.0,10.0,10.0,8.0,9.0,S.AKTAŞ
ÇETİN CANPOLAT,1402.0,75.0,78.0,68.0,106.0,124.0,5.0,6.0,5.0,8.0,9.0,Ç.CANPOLAT
MEHMET EMİN AVCI,909.0,73.0,69.0,79.0,72.0,75.0,8.0,8.0,9.0,8.0,8.0,M.E.AVCI
ÜMİT YAYLA,1087.0,73.0,67.0,61.0,62.0,86.0,7.0,6.0,6.0,6.0,8.0,Ü.YAYLA
AKİF YILMAZ,1018.0,73.0,76.0,65.0,86.0,86.0,7.0,7.0,6.0,8.0,8.0,A.YILMAZ
ZİYA USTAOĞLU,1331.0,73.0,100.0,144.0,132.0,155.0,5.0,8.0,11.0,10.0,12.0,Z.USTAOĞLU
KEMAL AYKUL,1389.0,73.0,82.0,103.0,133.0,141.0,5.0,6.0,7.0,10.0,10.0,K.AYKUL
EMRAH EFE,1185.0,72.0,98.0,80.0,110.0,100.0,6.0,8.0,7.0,9.0,8.0,E.EFE
FİKRET ÇELTİK,1482.0,72.0,90.0,128.0,127.0,138.0,5.0,6.0,9.0,9.0,9.0,F.ÇELTİK
DENİZ ÇELİK,804.0,71.0,72.0,60.0,62.0,74.0,9.0,9.0,7.0,8.0,9.0,D.ÇELİK
GÖKMEN GÖKÇE,1676.0,71.0,87.0,116.0,120.0,155.0,4.0,5.0,7.0,7.0,9.0,G.GÖKÇE
YASİN DEMİRKIRAN,1161.0,69.0,93.0,107.0,108.0,105.0,6.0,8.0,9.0,9.0,9.0,Y.DEMİRKIRAN
RECEP YILDIRIM,1578.0,69.0,92.0,96.0,103.0,133.0,4.0,6.0,6.0,7.0,8.0,R.YILDIRIM
AHMET POLAT,605.0,68.0,68.0,65.0,79.0,52.0,11.0,11.0,11.0,13.0,9.0,A.POLAT
ÖZGÜR GÖNÜLTAŞ,933.0,68.0,96.0,99.0,87.0,95.0,7.0,10.0,11.0,9.0,10.0,Ö.GÖNÜLTAŞ
SERDAR İBİŞ,1102.0,68.0,82.0,62.0,84.0,101.0,6.0,7.0,6.0,8.0,9.0,S.İBİŞ
ENGİN KARATAŞ,829.0,67.0,63.0,64.0,69.0,84.0,8.0,8.0,8.0,8.0,10.0,E.KARATAŞ
HACI GÜNGÖR,930.0,67.0,65.0,74.0,78.0,86.0,7.0,7.0,8.0,8.0,9.0,H.GÜNGÖR
EREN DURSUN ÖKTEN,1241.0,67.0,58.0,83.0,86.0,95.0,5.0,5.0,7.0,7.0,8.0,E.D.ÖKTEN
TUNCAY BULAMA,1548.0,67.0,81.0,115.0,125.0,143.0,4.0,5.0,7.0,8.0,9.0,T.BULAMA
İBRAHİM ÇAK,632.0,66.0,54.0,91.0,89.0,98.0,10.0,9.0,14.0,14.0,16.0,İ.ÇAK
CEM KOÇAK,949.0,66.0,57.0,61.0,93.0,87.0,7.0,6.0,6.0,10.0,9.0,C.KOÇAK
TANJU YAĞIZ,1060.0,66.0,95.0,117.0,117.0,101.0,6.0,9.0,11.0,11.0,10.0,T.YAĞIZ
HÜSEYİN ÖZTOPRAK,1061.0,65.0,97.0,118.0,125.0,121.0,6.0,9.0,11.0,12.0,11.0,H.ÖZTOPRAK
CÜNEYT GÖKÇE,1021.0,65.0,90.0,105.0,104.0,98.0,6.0,9.0,10.0,10.0,10.0,C.GÖKÇE
ZAFER TEMUÇİN,1058.0,64.0,70.0,90.0,93.0,88.0,6.0,7.0,9.0,9.0,8.0,Z.TEMUÇİN
HÜSEYİN KAYA,1296.0,64.0,91.0,95.0,111.0,112.0,5.0,7.0,7.0,9.0,9.0,H.KAYA
FURKAN HİM,1277.0,64.0,88.0,91.0,97.0,127.0,5.0,7.0,7.0,8.0,10.0,F.HİM
KÜRŞAT YILMAZ,1175.0,64.0,95.0,105.0,113.0,107.0,5.0,8.0,9.0,10.0,9.0,K.YILMAZ
ERSAN YAVUZ,885.0,63.0,72.0,70.0,71.0,80.0,7.0,8.0,8.0,8.0,9.0,E.YAVUZ
İSMET TUFANLI,1083.0,63.0,95.0,110.0,118.0,251.0,6.0,9.0,10.0,11.0,23.0,İ.TUFANLI
AYHAN POLAT,1108.0,63.0,58.0,88.0,72.0,94.0,6.0,5.0,8.0,6.0,8.0,A.POLAT
SALİH ÇELİK,439.0,62.0,53.0,46.0,66.0,42.0,14.0,12.0,10.0,15.0,10.0,S.ÇELİK
KEMALETTİN EZGİ,491.0,62.0,48.0,56.0,55.0,92.0,13.0,10.0,11.0,11.0,19.0,K.EZGİ
KERİM ÇELİK,778.0,62.0,63.0,100.0,106.0,147.0,8.0,8.0,13.0,14.0,19.0,K.ÇELİK
BURHAN YEŞİLBUDAK,798.0,62.0,73.0,76.0,76.0,68.0,8.0,9.0,10.0,10.0,9.0,B.YEŞİLBUDAK
AHMET ŞAŞMAZ,822.0,62.0,51.0,62.0,56.0,70.0,8.0,6.0,8.0,7.0,9.0,A.ŞAŞMAZ
RAHMİ ÖZDENİZ,645.0,61.0,84.0,84.0,80.0,119.0,9.0,13.0,13.0,12.0,18.0,R.ÖZDENİZ
SEYHAN BAYIRDIR,698.0,61.0,65.0,74.0,86.0,75.0,9.0,9.0,11.0,12.0,11.0,S.BAYIRDIR
MERTCAN AKIN,766.0,61.0,65.0,69.0,66.0,76.0,8.0,8.0,9.0,9.0,10.0,M.AKIN
RECEP POLAT,1304.0,61.0,84.0,83.0,95.0,113.0,5.0,6.0,6.0,7.0,9.0,R.POLAT
SEFER DEMİR,1267.0,60.0,81.0,90.0,96.0,125.0,5.0,6.0,7.0,8.0,10.0,S.DEMİR
BEKTAŞ SAV,1287.0,59.0,85.0,93.0,99.0,117.0,5.0,7.0,7.0,8.0,9.0,B.SAV
SABRİ KONUK,1372.0,59.0,80.0,106.0,102.0,130.0,4.0,6.0,8.0,7.0,9.0,S.KONUK
TUFAN ADIŞEN,758.0,58.0,61.0,73.0,105.0,55.0,8.0,8.0,10.0,14.0,7.0,T.ADIŞEN
VEYSEL BOZTAŞ,785.0,57.0,64.0,97.0,89.0,85.0,7.0,8.0,12.0,11.0,11.0,V.BOZTAŞ
HAKAN BAŞOĞLU,970.0,57.0,83.0,80.0,98.0,105.0,6.0,9.0,8.0,10.0,11.0,H.BAŞOĞLU
MEHMET KIYAK,983.0,57.0,62.0,70.0,77.0,107.0,6.0,6.0,7.0,8.0,11.0,M.KIYAK
ORHAN AKGÖNÜL,1071.0,57.0,62.0,75.0,73.0,109.0,5.0,6.0,7.0,7.0,10.0,O.AKGÖNÜL
ENVER ŞİMŞEK,623.0,56.0,54.0,49.0,57.0,64.0,9.0,9.0,8.0,9.0,10.0,E.ŞİMŞEK
SERVET KAYA,697.0,56.0,63.0,95.0,105.0,119.0,8.0,9.0,14.0,15.0,17.0,S.KAYA
İSMAİL GÜLBUDAK,1136.0,55.0,66.0,84.0,104.0,107.0,5.0,6.0,7.0,9.0,9.0,İ.GÜLBUDAK
AYTEKİN COŞKAN,619.0,54.0,53.0,59.0,64.0,95.0,9.0,9.0,10.0,10.0,15.0,A.COŞKAN
HALİL GÜN,728.0,54.0,56.0,57.0,61.0,73.0,7.0,8.0,8.0,8.0,10.0,H.GÜN
SİNAN GÜLENYÜZLER,938.0,54.0,62.0,68.0,53.0,87.0,6.0,7.0,7.0,6.0,9.0,S.GÜLENYÜZLER
ZEKİ AYDOĞDİ,1060.0,54.0,84.0,112.0,120.0,109.0,5.0,8.0,11.0,11.0,10.0,Z.AYDOĞDİ
MÜSLÜM ÖRTÜNÇ,646.0,53.0,32.0,40.0,44.0,45.0,8.0,5.0,6.0,7.0,7.0,M.ÖRTÜNÇ
HÜSEYİN ŞANLI,956.0,53.0,46.0,60.0,72.0,58.0,6.0,5.0,6.0,8.0,6.0,H.ŞANLI
FAHRİ ATÇI,683.0,52.0,53.0,64.0,70.0,64.0,8.0,8.0,9.0,10.0,9.0,F.ATÇI
YILDIRAY GÖKÇE,932.0,52.0,76.0,67.0,93.0,75.0,6.0,8.0,7.0,10.0,8.0,Y.GÖKÇE
EMİN KARATAŞ,1016.0,52.0,60.0,86.0,89.0,99.0,5.0,6.0,8.0,9.0,10.0,E.KARATAŞ
MECİT SOYKUVVET,639.0,51.0,51.0,60.0,53.0,56.0,8.0,8.0,9.0,8.0,9.0,M.SOYKUVVET
ZÜLFÜKAR KURT,722.0,51.0,48.0,75.0,78.0,79.0,7.0,7.0,10.0,11.0,11.0,Z.KURT
BEDRİ TEPE,796.0,51.0,64.0,56.0,72.0,60.0,6.0,8.0,7.0,9.0,8.0,B.TEPE
İSMAİL ÇİZİK,912.0,51.0,61.0,52.0,66.0,85.0,6.0,7.0,6.0,7.0,9.0,İ.ÇİZİK
OKTAY ÖZAKDAĞ,1054.0,51.0,78.0,107.0,115.0,99.0,5.0,7.0,10.0,11.0,9.0,O.ÖZAKDAĞ
ERTAN SEVİNDİK,1158.0,51.0,53.0,94.0,96.0,139.0,4.0,5.0,8.0,8.0,12.0,E.SEVİNDİK
ALİ ÇIKMAN,516.0,50.0,36.0,34.0,37.0,28.0,10.0,7.0,7.0,7.0,5.0,A.ÇIKMAN
MEHMET ALİ AKGÖBEK,568.0,50.0,43.0,69.0,49.0,67.0,9.0,8.0,12.0,9.0,12.0,M.A.AKGÖBEK
ZEKİ OCAK,618.0,50.0,46.0,49.0,60.0,55.0,8.0,7.0,8.0,10.0,9.0,Z.OCAK
ERGÜN KURT,771.0,50.0,43.0,57.0,50.0,54.0,6.0,6.0,7.0,6.0,7.0,E.KURT
MENDUH ÇARDAKLI,795.0,50.0,45.0,56.0,49.0,64.0,6.0,6.0,7.0,6.0,8.0,M.ÇARDAKLI
METİN GÜNÇALDI,886.0,50.0,58.0,92.0,84.0,86.0,6.0,7.0,10.0,9.0,10.0,M.GÜNÇALDI
UTKU GÜVEN,899.0,50.0,68.0,71.0,68.0,98.0,6.0,8.0,8.0,8.0,11.0,U.GÜVEN
DELİL KORKMAZ,933.0,50.0,71.0,74.0,86.0,94.0,5.0,8.0,8.0,9.0,10.0,D.KORKMAZ
MERT UYAR,1013.0,50.0,73.0,79.0,90.0,83.0,5.0,7.0,8.0,9.0,8.0,M.UYAR
O.POİRİER,349.0,49.0,65.0,52.0,37.0,36.0,14.0,19.0,15.0,11.0,10.0,O.POİRİER
ÜMİT DERYA ALTEKİN,1194.0,49.0,54.0,66.0,85.0,106.0,4.0,5.0,6.0,7.0,9.0,Ü.D.ALTEKİN
MEVLÜT ATÇI,540.0,48.0,52.0,63.0,70.0,70.0,9.0,10.0,12.0,13.0,13.0,M.ATÇI
HALDUN GÜNEŞ,653.0,47.0,64.0,67.0,90.0,103.0,7.0,10.0,10.0,14.0,16.0,H.GÜNEŞ
TURGAY ÇEKİCİ,925.0,47.0,58.0,56.0,63.0,91.0,5.0,6.0,6.0,7.0,10.0,T.ÇEKİCİ
